field,ID,RA,DEC,z_peak,z_a,z_ml,z_spec,Prob_gt_6,Prob_gt_7,Prob_gt_8,Prob_gt_9,chi_a,nfilt,clean_lw_bands,tag_low_prob,tag_spec_conflict,tag_low_red_coverage,tag_lowz_competitive
GOODS-S,501869,53.235928,-27.824577,7.590000152587891,7.590000152587891,7.577545166015625,-9999.0,0.9878882169723511,0.7288156151771545,0.18633420765399933,0.014202150516211987,2.705024003982544,11,4,0,0,0,0
GOODS-S,501871,53.31755,-27.88352,8.850000381469727,8.850000381469727,8.846755027770996,-9999.0,0.8386738300323486,0.8386391401290894,0.8381935954093933,0.2811070382595062,1.2034393548965454,7,4,0,0,0,0
GOODS-S,501878,53.00822,-27.774052,6.769999980926514,6.769999980926514,6.769519329071045,-9999.0,0.9199029207229614,0.0002570288779679686,1.2124155845949502e-10,8.290270379907039e-12,6.1179327964782715,13,5,0,0,0,0
GOODS-S,501882,53.269173,-27.866564,8.020000457763672,8.020000457763672,7.3864898681640625,-9999.0,1.0000001192092896,0.9969692826271057,0.2621637284755707,1.42978560688789e-05,7.880311012268066,11,4,0,0,0,0
GOODS-S,501888,53.07417,-27.991043,11.199999809265137,11.199999809265137,11.194273948669434,-9999.0,0.9843965172767639,0.9843963980674744,0.9843962788581848,0.9841762185096741,0.46014660596847534,6,4,0,0,0,0
GOODS-S,501914,53.199394,-27.721949,6.630000114440918,6.630000114440918,6.625538349151611,-9999.0,0.999969482421875,0.002861620159819722,0.0023325064685195684,0.0021812741179019213,15.268365859985352,13,5,0,0,0,0
GOODS-S,501950,53.106464,-27.776794,7.360000133514404,7.360000133514404,7.361775875091553,-9999.0,1.0000001192092896,0.9997549653053284,5.116264946991578e-05,3.858674446632904e-08,14.565293312072754,17,7,0,0,0,0
GOODS-S,502082,52.978794,-27.830282,9.239999771118164,9.239999771118164,9.242897033691406,-9999.0,1.0000001192092896,1.0000001192092896,1.0000001192092896,0.9714770913124084,9.237003326416016,20,9,0,0,0,0
GOODS-S,502097,53.077145,-27.999155,7.050000190734863,7.710000038146973,7.053295612335205,-9999.0,0.9833014011383057,0.9259636402130127,0.8381749987602234,0.7601607441902161,0.0,3,3,0,0,0,0
GOODS-S,502144,52.926807,-27.828754,7.329999923706055,7.329999923706055,7.324771881103516,-9999.0,0.9999610185623169,0.9963630437850952,0.1442733108997345,0.005649091675877571,8.427288055419922,12,6,0,0,0,0
GOODS-S,502208,52.991077,-27.833517,8.880000114440918,8.880000114440918,8.877178192138672,-9999.0,0.9999997615814209,0.9999998807907104,0.9998220205307007,0.676848828792572,13.042440414428711,20,9,0,0,0,0
GOODS-S,502241,52.96216,-27.845005,7.670000076293945,7.670000076293945,7.663566589355469,-9999.0,0.996877908706665,0.9655814170837402,0.41698744893074036,0.026735352352261543,3.7575581073760986,12,6,0,0,0,0
GOODS-S,502244,52.993153,-27.859667,6.519999980926514,6.519999980926514,6.519687175750732,-9999.0,1.0,3.1314583088040693e-13,2.9451658126178337e-13,2.6391890517625527e-13,20.506206512451172,19,9,0,0,0,0
GOODS-S,502279,52.98361,-27.831131,7.519999980926514,7.519999980926514,7.520680904388428,-9999.0,0.9999362230300903,0.9991713762283325,1.0329510587325785e-05,1.0816287385750911e-06,15.556382179260254,20,9,0,0,0,0
GOODS-S,502319,53.0666,-27.760254,6.909999847412109,6.909999847412109,6.914858818054199,-9999.0,0.995806872844696,0.009490281343460083,3.545988874975592e-05,1.675831526881666e-07,14.001483917236328,17,7,0,0,0,0
GOODS-S,502456,53.14077,-27.728817,7.150000095367432,7.150000095367432,7.148830413818359,-9999.0,0.999877393245697,0.9923860430717468,1.0809660722088665e-08,8.171991729144512e-13,18.356075286865234,14,6,0,0,0,0
GOODS-S,502476,53.009052,-27.803864,6.690000057220459,6.690000057220459,6.690597057342529,-9999.0,0.9990542531013489,0.0011072951601818204,0.00010023103095591068,7.862565689720213e-05,9.840420722961426,13,5,0,0,0,0
GOODS-S,502480,52.955498,-27.81978,6.900000095367432,6.900000095367432,6.904159069061279,-9999.0,0.9667227864265442,0.3954178988933563,0.0571625716984272,0.013395833782851696,9.151582717895508,18,8,0,0,0,0
GOODS-S,502497,53.005722,-27.814838,10.010000228881836,10.010000228881836,9.980835914611816,-9999.0,0.9902403950691223,0.9902305006980896,0.9900906682014465,0.9567124843597412,5.617827892303467,18,7,0,0,0,0
GOODS-S,502530,53.31084,-27.870314,10.369999885559082,10.369999885559082,10.345905303955078,-9999.0,0.9952001571655273,0.9952002763748169,0.9951996803283691,0.9879688620567322,5.27611780166626,10,4,0,0,0,0
GOODS-S,502621,53.25426,-27.866875,6.180000305175781,6.180000305175781,6.174610614776611,-9999.0,0.8474234342575073,0.010367977432906628,0.0009182447101920843,1.23455068390399e-08,1.1351032257080078,11,4,0,0,0,0
GOODS-S,502651,53.160862,-27.6893,6.579999923706055,6.579999923706055,6.58112096786499,-9999.0,0.9999850392341614,6.524732754087381e-08,1.7001644883607447e-11,4.003879081301265e-17,16.35931968688965,13,5,0,0,0,0
GOODS-S,502679,53.08432,-27.943819,9.619999885559082,9.619999885559082,9.621848106384277,-9999.0,0.9999668598175049,0.9999666810035706,0.9999649524688721,0.9964151978492737,9.217013359069824,11,4,0,0,0,0
GOODS-S,502695,52.99467,-27.83337,6.619999885559082,6.619999885559082,6.614834785461426,-9999.0,0.9913976192474365,0.001863379031419754,0.0017768694087862968,0.0014102515997365117,10.079655647277832,16,8,0,0,0,0
GOODS-S,502765,52.97881,-27.767796,11.079999923706055,11.079999923706055,11.048751831054688,-9999.0,0.9999987483024597,0.9999987483024597,0.9999987483024597,0.9999087452888489,11.161982536315918,17,7,0,0,0,0
GOODS-S,502771,52.992867,-27.939926,9.1899995803833,9.1899995803833,9.190367698669434,-9999.0,0.9400859475135803,0.8281165361404419,0.707359790802002,0.6622177958488464,5.315901279449463,9,4,0,0,0,0
GOODS-S,502819,52.93932,-27.826693,7.470000267028809,7.470000267028809,7.469228744506836,-9999.0,0.9999999403953552,0.9999594688415527,4.676655507296346e-09,3.6457514784871137e-09,12.549055099487305,17,9,0,0,0,0
GOODS-S,502928,52.977394,-27.826616,7.570000171661377,7.570000171661377,7.5662102699279785,-9999.0,0.9997116923332214,0.9940686821937561,0.002493665786460042,0.0001493137824581936,5.733768463134766,15,6,0,0,0,0
GOODS-S,502968,53.23595,-27.839205,7.180000305175781,7.180000305175781,7.175165176391602,-9999.0,0.9987336993217468,0.9927307367324829,0.8221110105514526,0.6406643390655518,5.9290313720703125,9,3,0,0,0,0
GOODS-S,502981,53.25555,-27.852638,6.599999904632568,6.599999904632568,6.586996555328369,-9999.0,0.958611786365509,0.015849042683839798,0.0001459053164580837,2.564269925642293e-05,3.4149091243743896,11,4,0,0,0,0
GOODS-S,502992,53.04561,-27.764168,6.659999847412109,6.659999847412109,6.651367664337158,-9999.0,0.9983407855033875,0.01176840253174305,9.423732990399003e-06,5.269002940622158e-07,3.582118272781372,11,3,0,0,0,0
GOODS-S,503014,53.248013,-27.875858,8.319999694824219,8.319999694824219,8.306225776672363,-9999.0,0.9998353123664856,0.9990100860595703,0.903322696685791,0.008059561252593994,1.5234968662261963,11,4,0,0,0,0
GOODS-S,503050,53.143635,-27.931087,8.329999923706055,8.329999923706055,8.322179794311523,-9999.0,0.9999884963035583,0.9999873042106628,0.9637109041213989,0.0004262603761162609,12.59444808959961,12,5,0,0,0,0
GOODS-S,503080,53.182037,-27.656645,6.740000247955322,6.740000247955322,6.73724889755249,-9999.0,1.0000001192092896,3.9949463825905696e-06,8.914266719388373e-17,7.404080207164475e-26,42.55075454711914,10,5,0,0,0,0
GOODS-S,503248,53.244884,-27.829473,7.0,7.0,6.994737148284912,-9999.0,1.0,0.8369487524032593,0.14023706316947937,3.148844916722737e-05,18.41270637512207,11,4,0,0,0,0
GOODS-S,503325,52.97796,-27.858946,6.160000324249268,6.160000324249268,6.162754535675049,-9999.0,0.9955153465270996,1.046718898578547e-05,7.528784067289962e-07,3.4836507012414586e-08,7.332996368408203,16,8,0,0,0,0
GOODS-S,503393,53.238384,-27.81011,9.100000381469727,9.100000381469727,9.082880973815918,-9999.0,0.9172443747520447,0.9064187407493591,0.888097882270813,0.6715624332427979,3.5272979736328125,9,4,0,0,0,0
GOODS-S,503532,53.017628,-27.812044,7.059999942779541,7.059999942779541,7.058673858642578,-9999.0,0.9998751282691956,0.9511795043945312,6.77858479321003e-05,3.2474858358000347e-07,17.88895606994629,17,7,0,0,0,0
GOODS-S,503555,52.962826,-27.857895,6.570000171661377,6.570000171661377,6.566973686218262,-9999.0,0.9999995827674866,4.121482177765756e-08,2.7304327201993495e-11,2.7475695330014815e-12,5.831474781036377,14,6,0,0,0,0
GOODS-S,503561,53.24822,-27.83329,7.369999885559082,7.369999885559082,7.371723175048828,-9999.0,0.9999529719352722,0.9745200276374817,0.003022179240360856,3.89230763175874e-08,10.266152381896973,11,4,0,0,0,0
GOODS-S,503570,53.063503,-27.76863,7.400000095367432,7.400000095367432,7.397295951843262,-9999.0,0.9998296499252319,0.8503394722938538,0.023304102942347527,2.1783870352010126e-07,8.596745491027832,13,5,0,0,0,0
GOODS-S,503639,53.2678,-27.867672,6.590000152587891,6.590000152587891,6.591170787811279,-9999.0,0.9492835998535156,0.3036465048789978,0.013076536357402802,2.4875869257812155e-06,9.160791397094727,11,4,0,0,0,0
GOODS-S,503656,53.255795,-27.822844,8.40999984741211,8.40999984741211,8.39963150024414,-9999.0,0.999904215335846,0.9997656941413879,0.942888617515564,0.0704277828335762,10.524876594543457,11,4,0,0,0,0
GOODS-S,503680,53.243473,-27.843225,8.289999961853027,8.289999961853027,8.280375480651855,-9999.0,0.9999945759773254,0.9997432231903076,0.8784661889076233,0.02082216925919056,2.93949556350708,11,4,0,0,0,0
GOODS-S,503742,53.177715,-27.695507,7.730000019073486,7.730000019073486,7.7320427894592285,-9999.0,0.9999974370002747,0.9961431622505188,0.3876977860927582,0.00045081687858328223,3.127239942550659,12,5,0,0,0,0
GOODS-S,503850,53.183014,-27.680574,6.740000247955322,6.740000247955322,6.742741107940674,-9999.0,0.992781400680542,0.009673571214079857,3.820941492449492e-05,1.9453864297247492e-05,3.022982120513916,10,5,0,0,0,0
GOODS-S,503885,53.00511,-27.787638,11.930000305175781,11.930000305175781,11.91005802154541,-9999.0,1.0,1.0,0.9999999403953552,0.9999999403953552,10.349674224853516,17,7,0,0,0,0
GOODS-S,503924,53.24899,-27.844131,6.670000076293945,6.670000076293945,6.673890113830566,-9999.0,0.8507115840911865,0.0010773757239803672,2.0894409317406826e-05,1.4324314179248177e-05,4.337569236755371,11,4,0,0,0,0
GOODS-S,503930,53.00427,-27.747307,6.720000267028809,6.720000267028809,6.7195305824279785,-9999.0,0.8844801783561707,0.05367511138319969,0.0011435427004471421,0.00037233924376778305,3.4076156616210938,11,4,0,0,0,0
GOODS-S,503947,53.03971,-27.817408,7.519999980926514,7.519999980926514,7.521575927734375,-9999.0,0.9999997019767761,0.9960228204727173,0.332098126411438,0.04777977615594864,3.4902255535125732,17,7,0,0,0,0
GOODS-S,503950,53.035995,-27.777231,6.210000038146973,6.210000038146973,6.210453510284424,-9999.0,0.9913212060928345,1.3269669807414175e-07,1.6489408796727112e-11,3.8528769476069147e-13,6.988422870635986,11,4,0,0,0,0
GOODS-S,504010,53.261024,-27.850927,7.619999885559082,7.619999885559082,7.612486362457275,-9999.0,0.9926856160163879,0.7808358669281006,0.2434290647506714,0.002409955719485879,2.367016315460205,11,4,0,0,0,0
GOODS-S,504130,53.059162,-27.945847,6.769999980926514,6.769999980926514,6.7661027908325195,-9999.0,0.9994552135467529,0.05789079889655113,0.0008215307607315481,0.0005190044757910073,8.365817070007324,10,4,0,0,0,0
GOODS-S,504137,53.237534,-27.828802,6.710000038146973,6.710000038146973,6.710378170013428,-9999.0,0.9857300519943237,0.03247581422328949,0.004493655636906624,0.0007669838378205895,1.2932355403900146,11,4,0,0,0,0
GOODS-S,504140,53.08621,-27.929567,7.170000076293945,7.170000076293945,7.090328693389893,-9999.0,0.9736762046813965,0.840050995349884,0.08717523515224457,0.0004588436568155885,4.457396030426025,11,4,0,0,0,0
GOODS-S,504153,53.03508,-27.801323,7.960000038146973,7.960000038146973,7.929045677185059,-9999.0,1.0,0.9998016953468323,0.5551168322563171,0.00018741840904112905,4.7146525382995605,13,5,0,0,0,0
GOODS-S,504175,53.014202,-27.74592,7.5,7.5,7.492798805236816,-9999.0,0.9980336427688599,0.9274288415908813,0.38484784960746765,0.02162078209221363,6.689097881317139,11,4,0,0,0,0
GOODS-S,504189,53.024574,-27.799765,9.109999656677246,9.109999656677246,9.104887008666992,-9999.0,1.0,1.0,1.0,0.7909082770347595,11.975859642028809,17,7,0,0,0,0
GOODS-S,504237,53.156647,-27.68889,7.070000171661377,7.070000171661377,7.072773456573486,-9999.0,0.938552975654602,0.5831524729728699,0.09474240988492966,0.003031774889677763,5.42418909072876,13,5,0,0,0,0
GOODS-S,504315,52.973114,-27.789644,6.539999961853027,6.539999961853027,6.543644905090332,-9999.0,1.0,8.15768912832777e-21,8.156169668628345e-21,8.128485775295527e-21,20.848730087280273,18,7,0,0,0,0
GOODS-S,504319,53.015408,-27.807735,8.529999732971191,8.529999732971191,8.524872779846191,-9999.0,1.0,1.0,0.9362013339996338,0.0006051883683539927,21.729631423950195,17,7,0,0,0,0
GOODS-S,504325,53.004627,-27.890902,8.270000457763672,8.270000457763672,8.266432762145996,-9999.0,0.9999961853027344,0.9982659816741943,0.8095793724060059,0.015607146546244621,4.573576927185059,11,4,0,0,0,0
GOODS-S,504327,53.140976,-27.709532,7.03000020980835,7.03000020980835,7.0279741287231445,-9999.0,0.9995597004890442,0.7531110644340515,0.0017746989615261555,2.9694419367842784e-07,6.559187412261963,14,6,0,0,0,0
GOODS-S,504330,53.010834,-27.924019,6.720000267028809,6.720000267028809,6.682793617248535,-9999.0,0.9529557824134827,0.5640619993209839,0.215774267911911,0.049482304602861404,3.5447988510131836,12,5,0,0,0,0
GOODS-S,504396,52.951595,-27.831701,8.510000228881836,8.510000228881836,8.503239631652832,-9999.0,0.9888302683830261,0.9864213466644287,0.8516863584518433,0.16312755644321442,5.711549282073975,18,9,0,0,0,0
GOODS-S,504418,53.037773,-27.807278,7.710000038146973,7.710000038146973,7.705338001251221,-9999.0,0.9958360195159912,0.9935002326965332,0.4060637950897217,0.017362946644425392,10.075276374816895,13,5,0,0,0,0
GOODS-S,504426,53.255463,-27.856462,9.079999923706055,9.079999923706055,9.079493522644043,-9999.0,0.9999844431877136,0.9999843835830688,0.9999752640724182,0.7234675288200378,7.735105991363525,11,4,0,0,0,0
GOODS-S,504457,53.240356,-27.86365,7.380000114440918,7.380000114440918,7.38375997543335,-9999.0,0.9996333718299866,0.8807777762413025,0.06678697466850281,0.00031758411205373704,8.900601387023926,11,4,0,0,0,0
GOODS-S,504460,52.991486,-27.79575,7.380000114440918,7.380000114440918,7.381281852722168,-9999.0,0.9999964833259583,0.991142213344574,0.11898830533027649,4.49511207989417e-05,10.920595169067383,17,7,0,0,0,0
GOODS-S,504545,53.01642,-27.795197,6.720000267028809,6.720000267028809,6.7241058349609375,-9999.0,0.9929953813552856,0.004113728180527687,0.0005492374184541404,0.0005019417149014771,6.174740791320801,13,5,0,0,0,0
GOODS-S,504558,53.16551,-27.87924,6.610000133514404,6.610000133514404,6.604807376861572,-9999.0,0.9230881333351135,0.009788456372916698,0.005104781128466129,2.675042014743667e-05,8.923866271972656,12,5,0,0,0,0
GOODS-S,504564,53.25779,-27.843525,6.970000267028809,6.970000267028809,6.974608898162842,-9999.0,0.9316946864128113,0.6411447525024414,0.2162812501192093,0.015258736908435822,1.7396883964538574,11,4,0,0,0,0
GOODS-S,504659,53.031178,-27.742857,6.510000228881836,6.510000228881836,6.492561340332031,-9999.0,0.8750414252281189,0.21559323370456696,0.04278101027011871,0.00011223431647522375,4.823942184448242,12,4,0,0,0,0
GOODS-S,504695,53.092144,-27.718828,7.519999980926514,7.519999980926514,7.519948482513428,-9999.0,0.9944319725036621,0.9920375943183899,0.0019147964194417,0.0004716960247606039,7.885936737060547,14,6,0,0,0,0
GOODS-S,504714,53.006626,-27.765507,7.400000095367432,7.400000095367432,7.399534702301025,-9999.0,0.9820950031280518,0.9045531749725342,0.034674156457185745,0.0026558740064501762,1.3489089012145996,13,5,0,0,0,0
GOODS-S,504721,53.103764,-27.77774,6.619999885559082,6.619999885559082,6.618846416473389,-9999.0,0.988591730594635,0.24173976480960846,0.09111417084932327,0.0003763007989618927,5.73801851272583,16,7,0,0,0,0
GOODS-S,504723,53.175938,-27.665546,8.020000457763672,8.020000457763672,8.017451286315918,-9999.0,0.9998272061347961,0.9918954372406006,0.6071537733078003,0.0026728801894932985,1.6498116254806519,10,5,0,0,0,0
GOODS-S,504791,53.070877,-27.795155,7.190000057220459,7.190000057220459,7.185145378112793,-9999.0,0.9998478293418884,0.9819826483726501,0.20658661425113678,0.0014012446627020836,7.112907409667969,14,5,0,0,0,0
GOODS-S,504830,53.158638,-27.675766,6.349999904632568,6.349999904632568,6.347017288208008,-9999.0,0.819939374923706,6.015977049855792e-08,4.482183868503853e-08,1.7149666575733136e-08,2.8473215103149414,13,5,0,0,0,0
GOODS-S,505051,52.99056,-27.869116,9.270000457763672,9.270000457763672,9.269646644592285,-9999.0,0.9999862313270569,0.9999862909317017,0.9999862313270569,0.9696913361549377,11.632935523986816,19,9,0,0,0,0
GOODS-S,505110,53.291183,-27.860548,7.03000020980835,7.03000020980835,7.024142265319824,-9999.0,0.9721249938011169,0.5720531344413757,0.05231546610593796,6.1457344600057695e-06,0.5055583715438843,10,4,0,0,0,0
GOODS-S,505142,53.11197,-27.95552,6.300000190734863,6.300000190734863,6.296877384185791,-9999.0,0.9025578498840332,0.011157622560858727,0.00036496625398285687,4.3285577703500167e-05,0.9444736242294312,10,4,0,0,0,0
GOODS-S,505156,53.02241,-27.739834,8.260000228881836,8.260000228881836,8.256863594055176,-9999.0,0.9999997615814209,0.9999125003814697,0.8186303377151489,0.0059172622859478,5.335485458374023,12,4,0,0,0,0
GOODS-S,505161,53.06251,-27.733772,10.34000015258789,10.34000015258789,10.329079627990723,-9999.0,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9998369216918945,9.53736686706543,17,7,0,0,0,0
GOODS-S,505268,52.97422,-27.785156,7.700000286102295,7.700000286102295,7.700261116027832,-9999.0,0.9999890923500061,0.7715796232223511,0.05551745370030403,5.02971943205921e-06,14.961368560791016,17,7,0,0,0,0
GOODS-S,505298,53.105164,-27.785496,6.610000133514404,6.610000133514404,6.607082843780518,-9999.0,0.9949079751968384,2.1174500943743624e-06,1.6188072322620428e-06,1.4887950783304404e-06,4.287397861480713,16,7,0,0,0,0
GOODS-S,505302,53.061302,-27.967085,6.690000057220459,6.690000057220459,6.684208869934082,-9999.0,0.8725680708885193,0.00011791103315772489,2.953035846076091e-06,2.7937137474509655e-06,2.7826480865478516,9,4,0,0,0,0
GOODS-S,505402,53.116856,-27.74032,7.400000095367432,7.400000095367432,7.401205539703369,-9999.0,0.9696018099784851,0.882175624370575,0.053527459502220154,0.0013702609576284885,3.4943583011627197,16,7,0,0,0,0
GOODS-S,505506,53.01916,-27.808163,6.610000133514404,6.610000133514404,6.61170768737793,-9999.0,0.9863996505737305,0.0015180367045104504,2.4046845283010043e-05,1.5261198882399185e-07,6.450723648071289,17,7,0,0,0,0
GOODS-S,505515,53.251244,-27.839436,7.240000247955322,7.240000247955322,7.240809440612793,-9999.0,0.9121937155723572,0.6974030137062073,0.060734234750270844,0.00021779896633233875,4.751749038696289,11,4,0,0,0,0
GOODS-S,505522,53.220947,-27.812037,6.690000057220459,6.690000057220459,6.689361095428467,-9999.0,0.9103161096572876,1.782751041901065e-06,4.283206749278179e-07,4.1831441421891213e-07,5.348789215087891,11,4,0,0,0,0
GOODS-S,505572,53.231476,-27.836357,6.670000076293945,6.670000076293945,6.659132957458496,-9999.0,0.99007248878479,0.2979709506034851,0.0521727055311203,0.00021655549062415957,4.734726428985596,11,4,0,0,0,0
GOODS-S,505598,53.007954,-27.788044,6.550000190734863,6.550000190734863,6.553186416625977,-9999.0,0.998945951461792,0.11412988603115082,0.01830919086933136,0.0008294879226014018,9.258209228515625,17,7,0,0,0,0
GOODS-S,505698,53.04285,-28.017023,8.829999923706055,8.829999923706055,8.82646369934082,-9999.0,0.8663922548294067,0.8663920164108276,0.8663299083709717,0.22156482934951782,1.1149753332138062,6,4,0,0,0,0
GOODS-S,505741,53.052254,-27.741333,7.720000267028809,7.720000267028809,7.715640544891357,-9999.0,0.9908624887466431,0.8846237659454346,0.2111985981464386,0.001926375087350607,5.782634735107422,15,6,0,0,0,0
GOODS-S,505745,53.278614,-27.860577,9.1899995803833,9.1899995803833,9.1843900680542,-9999.0,0.9939225316047668,0.9939085245132446,0.9938302636146545,0.8688831925392151,2.086120128631592,11,4,0,0,0,0
GOODS-S,505755,52.99318,-27.900137,7.059999942779541,7.059999942779541,7.048961639404297,-9999.0,0.9639483690261841,0.44653549790382385,0.07039150595664978,0.006062008906155825,3.512869358062744,11,3,0,0,0,0
GOODS-S,505757,53.247704,-27.846258,7.789999961853027,7.789999961853027,6.995439529418945,-9999.0,0.8941705822944641,0.6650763750076294,0.25044095516204834,0.002967865439131856,1.304999589920044,11,4,0,0,0,0
GOODS-S,505760,53.04257,-27.81272,6.490000247955322,6.490000247955322,6.482995510101318,-9999.0,0.9898684620857239,7.137392822187394e-05,2.5733845632203156e-07,1.6923877854679859e-09,4.447098731994629,13,5,0,0,0,0
GOODS-S,505764,53.17489,-27.928768,6.470000267028809,6.470000267028809,6.457771301269531,-9999.0,0.8296844363212585,0.00012614300067070872,9.986413351725787e-05,9.535766366752796e-06,3.6358635425567627,12,5,0,0,0,0
GOODS-S,505823,52.98086,-27.855066,6.550000190734863,6.550000190734863,6.553573131561279,-9999.0,0.9998434782028198,4.4934526499673666e-07,4.4918510866409633e-07,2.4431909650957095e-07,21.826736450195312,15,8,0,0,0,0
GOODS-S,505846,53.001446,-27.919333,7.309999942779541,7.309999942779541,7.3092851638793945,-9999.0,0.9999590516090393,0.8780015110969543,0.13369974493980408,0.0371105819940567,13.672953605651855,11,5,0,0,0,0
GOODS-S,505868,52.983643,-27.842606,7.25,7.25,7.244605541229248,-9999.0,1.0,0.9999998807907104,2.5856786939966632e-14,2.5158555658688284e-14,14.394670486450195,17,8,0,0,0,0
GOODS-S,505894,53.008427,-27.879128,6.599999904632568,6.599999904632568,6.601855754852295,-9999.0,0.9585825800895691,0.3374881446361542,0.02824464999139309,0.0005557404947467148,9.505897521972656,12,4,0,0,0,0
GOODS-S,506228,53.18378,-27.667107,6.710000038146973,6.710000038146973,6.709615707397461,-9999.0,0.8525657653808594,0.271808922290802,0.0765627771615982,0.014705261215567589,3.310223340988159,10,5,0,0,0,0
GOODS-S,506235,52.979397,-27.81532,7.180000305175781,7.180000305175781,7.177570819854736,-9999.0,0.9999149441719055,0.9355652332305908,0.027992069721221924,0.00047287537017837167,5.679642677307129,15,6,0,0,0,0
GOODS-S,506241,53.01762,-27.721987,7.450000286102295,7.450000286102295,7.45261287689209,-9999.0,0.9968744516372681,0.9243175983428955,0.16930142045021057,0.007347416132688522,8.941646575927734,15,6,0,0,0,0
GOODS-S,506273,53.260498,-27.851294,6.619999885559082,6.619999885559082,6.612257957458496,-9999.0,0.944441556930542,0.5793583989143372,0.19973036646842957,0.0034496206790208817,3.657113790512085,11,4,0,0,0,0
GOODS-S,506348,53.03366,-27.990652,10.420000076293945,10.420000076293945,9.803977966308594,-9999.0,0.9808483123779297,0.9801031947135925,0.9792075157165527,0.9404081106185913,0.42256900668144226,9,4,0,0,0,0
GOODS-S,506458,53.268448,-27.873085,10.760000228881836,10.760000228881836,10.4367036819458,-9999.0,1.0,0.9999998807907104,0.9999999403953552,0.9999831318855286,4.970614910125732,11,4,0,0,0,0
GOODS-S,506478,53.31566,-27.871553,9.65999984741211,9.65999984741211,9.652566909790039,-9999.0,0.9999949336051941,0.9999949336051941,0.9999948143959045,0.999909520149231,7.00939416885376,10,4,0,0,0,0
GOODS-S,506537,53.117104,-27.730911,6.570000171661377,6.570000171661377,6.5697197914123535,-9999.0,0.9999989867210388,9.048661125943269e-11,9.046804971823974e-11,9.045545562580415e-11,7.148496150970459,16,7,0,0,0,0
GOODS-S,506692,53.012436,-27.803343,6.25,6.25,6.249427795410156,-9999.0,0.9185701012611389,2.441807964714826e-06,4.631821326483987e-08,3.37478063272556e-08,13.697220802307129,13,5,0,0,0,0
GOODS-S,506750,52.98659,-27.756088,7.300000190734863,7.300000190734863,7.293647289276123,-9999.0,0.9896245002746582,0.7944417595863342,0.05481691658496857,0.0005313794827088714,4.1251935958862305,13,5,0,0,0,0
GOODS-S,506814,53.170647,-27.8951,6.619999885559082,6.619999885559082,6.615911960601807,-9999.0,0.9777120351791382,0.16521528363227844,0.036937832832336426,9.753838639880996e-06,3.5863492488861084,12,5,0,0,0,0
GOODS-S,506823,53.14767,-27.931166,6.539999961853027,6.539999961853027,6.537209510803223,-9999.0,0.9149050116539001,0.17960135638713837,0.028578635305166245,4.410230474150012e-07,2.9996557235717773,12,5,0,0,0,0
GOODS-S,506832,52.98788,-27.90343,6.210000038146973,6.210000038146973,6.204424858093262,-9999.0,0.9597012400627136,1.9675319151701842e-09,3.124717415419397e-20,1.044899438190242e-23,3.94519305229187,13,5,0,0,0,0
GOODS-S,506835,53.016804,-27.730932,8.779999732971191,8.779999732971191,8.771275520324707,-9999.0,0.9995694756507874,0.9995588660240173,0.9869558811187744,0.2649279236793518,11.373299598693848,15,6,0,0,0,0
GOODS-S,506851,53.24146,-27.828098,7.659999847412109,7.659999847412109,7.649992942810059,-9999.0,0.963543713092804,0.6827986836433411,0.1812237799167633,0.0005666408687829971,1.8793699741363525,11,4,0,0,0,0
GOODS-S,506898,53.303608,-27.856796,6.75,6.75,6.747201919555664,-9999.0,0.8840866684913635,0.2897951006889343,0.038534313440322876,0.0002593108220025897,1.9930654764175415,10,4,0,0,0,0
GOODS-S,506981,53.237343,-27.852951,14.050000190734863,14.050000190734863,14.048255920410156,-9999.0,0.9997251629829407,0.9997248649597168,0.9997248649597168,0.9997246861457825,10.895275115966797,11,4,0,0,0,0
GOODS-S,506982,53.091614,-27.983316,8.90999984741211,8.90999984741211,8.869216918945312,-9999.0,0.8056265711784363,0.7481781840324402,0.6355876922607422,0.4468691051006317,1.7032166719436646,7,4,0,0,0,0
GOODS-S,506983,53.148415,-27.895508,6.639999866485596,6.639999866485596,6.635711193084717,-9999.0,0.9727118611335754,2.4209434457134194e-08,4.2483541129456626e-09,2.6998792090893176e-09,18.80503273010254,12,5,0,0,0,0
GOODS-S,507067,53.24055,-27.842873,7.690000057220459,7.690000057220459,7.682431697845459,-9999.0,0.9997196793556213,0.8772448897361755,0.18132680654525757,0.0004058224440086633,4.907880783081055,11,4,0,0,0,0
GOODS-S,507121,53.025948,-27.820887,7.059999942779541,7.059999942779541,7.056143283843994,-9999.0,0.9921499490737915,0.9448094367980957,9.264708999978666e-10,1.6455141069182666e-11,13.034689903259277,18,7,0,0,0,0
GOODS-S,507132,53.144325,-27.921165,7.570000171661377,7.570000171661377,7.566509246826172,-9999.0,0.9198363423347473,0.889282763004303,0.11047373712062836,0.0004634769866243005,5.498855113983154,12,5,0,0,0,0
GOODS-S,507250,53.031715,-27.834702,9.609999656677246,9.609999656677246,9.60870361328125,-9999.0,1.0000001192092896,1.0000001192092896,1.0000001192092896,0.9999995827674866,4.10313081741333,18,7,0,0,0,0
GOODS-S,507273,52.99204,-27.843716,8.5,8.5,8.492403030395508,-9999.0,0.9999973177909851,0.9999960064888,0.987610936164856,0.11137896031141281,6.4784464836120605,17,8,0,0,0,0
