field,ID,RA,DEC,z_peak,z_a,z_ml,z_spec,Prob_gt_6,Prob_gt_7,Prob_gt_8,Prob_gt_9,chi_a,nfilt,clean_lw_bands,tag_low_prob,tag_spec_conflict,tag_low_red_coverage,tag_lowz_competitive
GOODS-S,795,53.114895,-27.920897,12.600000381469727,12.600000381469727,12.597655296325684,-9999.0,0.9851274490356445,0.9846452474594116,0.9821353554725647,0.9665024876594543,4.3444318771362305,13,5,0,0,0,0
GOODS-S,1065,53.11445,-27.918522,8.880000114440918,8.880000114440918,8.87221908569336,-9999.0,0.9894552826881409,0.9877895712852478,0.953708827495575,0.502610981464386,11.992321014404297,13,5,0,0,0,1
GOODS-S,1247,53.107742,-27.91706,6.420000076293945,6.420000076293945,6.413453578948975,-9999.0,0.9401260614395142,1.6560314681989224e-16,6.285488056183831e-17,3.5498334495560714e-19,11.115240097045898,13,5,0,0,0,0
GOODS-S,1259,53.103455,-27.917006,6.590000152587891,6.590000152587891,6.5893144607543945,-9999.0,0.9954290390014648,4.503421990875722e-08,2.791265352186656e-08,1.0587342558210366e-08,2.1561927795410156,13,5,0,0,0,0
GOODS-S,1653,53.071716,-27.914213,11.239999771118164,11.239999771118164,11.212139129638672,-9999.0,0.9999892115592957,0.9999892711639404,0.9999892711639404,0.9999873638153076,7.250967025756836,15,6,0,0,0,0
GOODS-S,1676,53.11906,-27.914047,6.409999847412109,6.409999847412109,6.402457237243652,-9999.0,0.931247353553772,2.6589112167130224e-05,4.426662201240106e-07,6.566006049979478e-08,3.831252336502075,14,6,0,0,0,0
GOODS-S,1732,53.10092,-27.913633,6.440000057220459,6.440000057220459,6.438858985900879,-9999.0,0.9945565462112427,3.884135537646216e-07,2.349503773757533e-07,1.0883530165983757e-07,14.194458961486816,13,5,0,0,0,0
GOODS-S,1849,53.066956,-27.913012,6.400000095367432,6.400000095367432,6.402716159820557,-9999.0,1.0000001192092896,3.5994067969224997e-12,2.635108711096512e-12,2.479798267771005e-12,18.42099380493164,15,6,0,0,0,0
GOODS-S,1930,53.10815,-27.912458,7.070000171661377,7.070000171661377,7.071386814117432,-9999.0,0.9529523849487305,0.7753952741622925,0.0908578634262085,0.0008684887434355915,6.160496711730957,13,5,0,0,0,1
GOODS-S,2054,53.124416,-27.911854,9.180000305175781,9.180000305175781,9.179607391357422,-9999.0,0.9999551177024841,0.9999551773071289,0.9999532103538513,0.8611211180686951,4.057669639587402,13,5,0,0,0,0
GOODS-S,2055,53.03611,-27.911814,6.550000190734863,6.550000190734863,6.548437118530273,-9999.0,0.9989727139472961,9.525394489173777e-06,9.36310152610531e-06,8.750706001592334e-06,17.277565002441406,20,9,0,0,0,0
GOODS-S,2079,53.066948,-27.911724,6.670000076293945,6.670000076293945,6.666976451873779,-9999.0,0.9985071420669556,0.0608670599758625,0.01322933193296194,0.00016487309767398983,4.266180038452148,15,6,0,0,0,0
GOODS-S,2097,53.074238,-27.9116,6.329999923706055,6.329999923706055,6.329610347747803,-9999.0,0.9999998807907104,4.208522036572298e-35,1.6046128585137048e-39,0.0,7.236850738525391,14,5,0,0,0,0
GOODS-S,2109,53.066437,-27.911608,6.639999866485596,6.639999866485596,6.636789321899414,-9999.0,0.9999339580535889,0.15099573135375977,0.001968052936717868,1.6197887475755124e-07,14.19238567352295,15,6,0,0,0,0
GOODS-S,2218,53.036453,-27.911045,8.010000228881836,8.010000228881836,8.01408576965332,-9999.0,1.0,0.9999138712882996,0.4700864553451538,2.7018066248274408e-05,14.686883926391602,20,9,0,0,0,0
GOODS-S,2252,53.03776,-27.910969,6.450000286102295,6.450000286102295,6.4458818435668945,-9999.0,1.0,7.361264765473217e-16,7.175108743657305e-20,3.1875001512818428e-22,9.729305267333984,19,8,0,0,0,0
GOODS-S,2301,53.0696,-27.910807,7.460000038146973,7.460000038146973,7.457686901092529,-9999.0,1.0,0.9999996423721313,1.2629887413684315e-10,3.2896192822713666e-13,49.88236999511719,15,6,0,0,0,1
GOODS-S,2335,53.11335,-27.910732,9.170000076293945,9.170000076293945,9.169102668762207,-9999.0,0.9187596440315247,0.9129363298416138,0.8532218933105469,0.5223876237869263,8.459726333618164,14,6,0,0,0,1
GOODS-S,2425,53.12267,-27.910402,8.010000228881836,8.010000228881836,8.004039764404297,-9999.0,1.0,0.9999822378158569,0.6160811185836792,0.0003948044031858444,8.033839225769043,14,6,0,0,0,0
GOODS-S,2446,53.03658,-27.910255,8.760000228881836,8.760000228881836,8.753119468688965,-9999.0,0.9999986290931702,0.9999987483024597,0.9998555183410645,0.13455389440059662,9.511488914489746,20,9,0,0,0,0
GOODS-S,2596,53.107876,-27.909763,6.590000152587891,6.590000152587891,6.5894775390625,-9999.0,0.8200507164001465,0.05730316415429115,0.02033439837396145,0.002467548241838813,8.33189868927002,14,6,0,0,0,1
GOODS-S,2622,53.10634,-27.90965,6.670000076293945,6.670000076293945,6.666773796081543,-9999.0,0.9999920725822449,0.0050617544911801815,1.2487897947721649e-05,1.6565621097086591e-10,6.791130542755127,13,5,0,0,0,0
GOODS-S,2723,53.119392,-27.909264,6.650000095367432,6.650000095367432,6.652864456176758,-9999.0,0.9830089211463928,0.2087549865245819,0.042125798761844635,0.00027773555484600365,11.365352630615234,14,6,0,0,0,1
GOODS-S,2847,53.11011,-27.908855,7.409999847412109,7.409999847412109,7.160314559936523,-9999.0,0.9999921917915344,0.9864853024482727,1.7428172895961325e-06,2.679755750634172e-09,6.204859256744385,14,6,0,0,0,0
GOODS-S,2950,53.103905,-27.908504,7.510000228881836,7.510000228881836,7.510656833648682,-9999.0,1.0000001192092896,1.0000001192092896,1.7876533586758114e-09,1.784676739724489e-09,77.92330169677734,14,6,0,0,0,0
GOODS-S,2987,53.09393,-27.908411,8.210000038146973,8.210000038146973,8.205440521240234,-9999.0,0.9999639987945557,0.9964781999588013,0.7257919311523438,0.0150208855047822,14.401054382324219,13,5,0,0,0,0
GOODS-S,2997,53.110325,-27.908407,7.119999885559082,7.119999885559082,7.11816930770874,-9999.0,0.9999725222587585,0.8488052487373352,0.056880492717027664,0.00013070458953734487,9.568177223205566,14,6,0,0,0,0
GOODS-S,3061,53.112297,-27.908207,6.200000286102295,6.200000286102295,6.19213342666626,-9999.0,0.8824263215065002,9.25120257306844e-05,5.034887635702034e-07,1.6387324830446914e-10,7.769729137420654,14,6,0,0,0,0
GOODS-S,3075,53.121597,-27.908133,11.819999694824219,11.819999694824219,11.810027122497559,-9999.0,1.0,1.0000001192092896,1.0,1.0,7.467638969421387,14,6,0,0,0,0
GOODS-S,3144,53.116158,-27.907932,7.579999923706055,7.579999923706055,7.577241897583008,-9999.0,0.9639509320259094,0.8084067106246948,0.12907730042934418,0.03731689602136612,7.784095764160156,14,6,0,0,0,1
GOODS-S,3180,53.05973,-27.907764,8.529999732971191,8.529999732971191,8.52572250366211,-9999.0,0.9999996423721313,0.999984622001648,0.89445960521698,0.003627296769991517,12.603650093078613,15,6,0,0,0,0
GOODS-S,3433,53.117756,-27.907005,7.400000095367432,7.400000095367432,7.40431022644043,-9999.0,1.0,0.9998490214347839,4.4547532844626744e-14,2.0393504051273437e-14,13.727801322937012,14,6,0,0,0,0
GOODS-S,3478,53.039787,-27.906898,9.920000076293945,9.920000076293945,9.915689468383789,-9999.0,0.8775932788848877,0.8752031922340393,0.8191898465156555,0.6358530521392822,6.605620384216309,20,9,0,0,0,1
GOODS-S,3590,53.05834,-27.906523,6.880000114440918,6.880000114440918,6.879402160644531,-9999.0,0.9881564378738403,0.4176821708679199,0.05525778606534004,0.0015513189136981964,5.421335697174072,15,6,0,0,0,0
GOODS-S,3599,53.035763,-27.90646,6.579999923706055,6.579999923706055,6.583171367645264,-9999.0,1.0,4.847986662960241e-20,1.0363323298734513e-23,3.2417812422130595e-25,13.353857040405273,20,9,0,0,0,0
GOODS-S,3614,53.05949,-27.906477,6.869999885559082,6.869999885559082,6.866857051849365,-9999.0,0.8998500108718872,0.5542870163917542,0.0914192944765091,0.003565531922504306,8.755249977111816,15,6,0,0,0,1
GOODS-S,3661,53.098133,-27.906338,8.75,8.75,8.749860763549805,-9999.0,0.9989390969276428,0.9958964586257935,0.8866233825683594,0.4023134708404541,18.243730545043945,14,6,0,0,0,1
GOODS-S,3706,53.103706,-27.906212,8.40999984741211,8.40999984741211,8.399560928344727,-9999.0,0.9461612701416016,0.9010133147239685,0.652131974697113,0.23305688798427582,4.977606296539307,14,6,0,0,0,1
GOODS-S,3750,53.126457,-27.906126,6.150000095367432,6.150000095367432,6.147899627685547,-9999.0,0.8109537959098816,8.24119106290766e-11,2.3418871957772355e-14,8.191573576579573e-16,10.675214767456055,13,5,0,0,0,0
GOODS-S,3869,53.1033,-27.905771,6.650000095367432,6.650000095367432,6.652478218078613,-9999.0,1.0,6.888672214699909e-05,1.3364141390748152e-11,3.12321418795042e-15,11.643819808959961,14,6,0,0,0,0
GOODS-S,3887,53.032574,-27.90575,8.239999771118164,8.239999771118164,8.233996391296387,-9999.0,0.8143299221992493,0.8044726848602295,0.6197443604469299,0.19936750829219818,19.530529022216797,20,9,0,0,0,1
GOODS-S,3889,53.097893,-27.905788,9.489999771118164,9.489999771118164,9.493937492370605,-9999.0,0.8738724589347839,0.873430609703064,0.8722649812698364,0.8552474975585938,5.3200178146362305,14,6,0,0,0,1
GOODS-S,3890,53.07279,-27.905756,6.510000228881836,6.510000228881836,6.510056972503662,-9999.0,0.8315678238868713,0.00010496281902305782,9.149358083959669e-05,5.1800598157569766e-05,13.7755126953125,14,5,0,0,0,1
GOODS-S,3939,53.10947,-27.905651,6.820000171661377,6.820000171661377,6.815837383270264,-9999.0,0.9827433228492737,0.0654546469449997,0.0001495695032645017,5.3359990488388576e-06,8.242127418518066,14,6,0,0,0,0
GOODS-S,3992,53.10711,-27.905521,11.229999542236328,11.229999542236328,11.220276832580566,-9999.0,0.8829053640365601,0.8828959465026855,0.8828864097595215,0.8802601099014282,4.251002311706543,14,6,0,0,0,1
GOODS-S,4064,53.100323,-27.905375,8.480000495910645,8.480000495910645,8.474640846252441,-9999.0,0.9999997615814209,0.9999974370002747,0.9581565260887146,0.0255669504404068,13.410004615783691,14,6,0,0,0,0
GOODS-S,4159,53.034904,-27.905127,6.559999942779541,6.559999942779541,6.561043739318848,-9999.0,0.995766818523407,2.4371755102947645e-07,2.0575394898969535e-07,1.4506778711620427e-07,6.282200813293457,20,9,0,0,0,0
GOODS-S,4172,53.03386,-27.905098,8.760000228881836,8.760000228881836,8.751523971557617,-9999.0,1.0,1.0,1.0,0.07908760011196136,11.151642799377441,20,9,0,0,0,0
GOODS-S,4206,53.036682,-27.905025,6.579999923706055,6.579999923706055,6.583601474761963,-9999.0,0.9995806813240051,0.02603544481098652,0.006324669811874628,0.0010447903769090772,11.451983451843262,20,9,0,0,0,0
GOODS-S,4285,53.108192,-27.904902,6.619999885559082,6.619999885559082,6.615868091583252,-9999.0,0.9999551177024841,0.00023294724815059453,0.0001017918111756444,2.4436323656118475e-05,12.529597282409668,14,6,0,0,0,0
GOODS-S,4342,53.1201,-27.904772,6.610000133514404,6.610000133514404,6.611146926879883,-9999.0,1.0,1.5121683072383263e-10,6.124847851118886e-11,5.089964907889488e-12,14.140981674194336,14,6,0,0,0,0
GOODS-S,4365,53.098072,-27.90468,6.220000267028809,6.220000267028809,6.221212387084961,-9999.0,0.9509899020195007,2.7989733553113183e-06,8.735481413744972e-13,1.5162786419635984e-17,4.381508827209473,14,6,0,0,0,0
GOODS-S,4403,53.046227,-27.904606,6.610000133514404,6.610000133514404,6.614497661590576,-9999.0,0.9987675547599792,0.0001943609386216849,4.682562121161027e-06,5.838957761739039e-08,6.878643035888672,20,9,0,0,0,0
GOODS-S,4446,53.077038,-27.904518,6.909999847412109,6.909999847412109,6.909707069396973,-9999.0,0.8797143697738647,0.6360373497009277,0.3406267464160919,0.09218232333660126,7.409017562866211,14,5,0,0,0,1
GOODS-S,4447,53.036396,-27.904474,6.630000114440918,6.630000114440918,6.629373073577881,-9999.0,0.9999984502792358,0.000796836509834975,2.0045984001626493e-06,4.149271204401117e-12,12.468565940856934,20,9,0,0,0,0
GOODS-S,4453,53.096657,-27.904448,6.450000286102295,6.450000286102295,6.44405460357666,-9999.0,0.8670156598091125,0.0005108884070068598,2.4551957267249236e-06,1.3179181301836707e-08,7.597980976104736,15,6,0,0,0,1
GOODS-S,4473,53.081608,-27.90438,6.610000133514404,6.610000133514404,6.611265659332275,-9999.0,1.0,3.005768897668126e-11,3.1178185033731154e-14,5.672254069472948e-17,26.213293075561523,13,5,0,0,0,0
GOODS-S,4569,53.03098,-27.904217,6.340000152587891,6.340000152587891,6.342912197113037,-9999.0,0.9995458126068115,2.4609601023684036e-09,7.87057641282729e-10,7.674496593779168e-10,11.091320037841797,20,9,0,0,0,0
GOODS-S,4588,53.03889,-27.904146,6.570000171661377,6.570000171661377,6.569273471832275,-9999.0,1.0000001192092896,1.5940517381077203e-15,4.73597409169302e-23,5.710113040101929e-27,11.334857940673828,20,9,0,0,0,0
GOODS-S,4882,53.132263,-27.903597,8.359999656677246,8.359999656677246,8.350850105285645,-9999.0,0.8427899479866028,0.7672224044799805,0.48450833559036255,0.15370196104049683,3.592698574066162,12,4,0,0,0,1
GOODS-S,4920,53.03171,-27.903479,8.819999694824219,8.819999694824219,8.819964408874512,-9999.0,0.9999322891235352,0.9999262690544128,0.9948906898498535,0.263134628534317,17.115758895874023,20,9,0,0,0,0
GOODS-S,5014,53.100086,-27.903309,6.53000020980835,6.53000020980835,6.524299144744873,-9999.0,0.9957810640335083,8.487210578778104e-08,1.1621622553192879e-09,7.011157672769282e-15,4.976245880126953,14,6,0,0,0,0
GOODS-S,5040,53.030563,-27.903223,9.329999923706055,9.329999923706055,9.329283714294434,-9999.0,0.9999998807907104,0.9999999403953552,0.9999996423721313,0.9997907280921936,176.4033660888672,20,9,0,0,0,1
GOODS-S,5076,53.085075,-27.903175,7.53000020980835,7.53000020980835,7.531535625457764,-9999.0,1.0,0.9991879463195801,0.002635118318721652,3.2232472335635975e-07,6.99202823638916,15,5,0,0,0,0
GOODS-S,5141,53.08445,-27.903034,8.010000228881836,8.010000228881836,8.005240440368652,-9999.0,1.0,0.999948263168335,0.5857827663421631,6.413701339624822e-05,5.590518474578857,14,5,0,0,0,0
GOODS-S,5229,53.084473,-27.902882,8.25,8.25,8.248406410217285,-9999.0,0.9762842655181885,0.8699512481689453,0.7839988470077515,0.01137661561369896,12.57892894744873,14,5,0,0,0,1
GOODS-S,5403,53.11497,-27.902552,6.800000190734863,6.800000190734863,6.801956653594971,-9999.0,0.829718828201294,0.01776162162423134,0.001238685566931963,5.213434269535355e-05,2.565291166305542,14,6,0,0,0,0
GOODS-S,5511,53.03266,-27.902342,8.539999961853027,8.539999961853027,8.536652565002441,-9999.0,0.9665857553482056,0.9335631728172302,0.7580152153968811,0.462222158908844,4.25065803527832,20,9,0,0,0,0
GOODS-S,5619,53.03512,-27.902119,7.490000247955322,7.490000247955322,7.492462635040283,-9999.0,1.0,1.0,2.591171851737406e-12,2.0893418926275984e-16,13.204976081848145,20,9,0,0,0,0
GOODS-S,5625,53.106846,-27.902143,6.570000171661377,6.570000171661377,6.5687761306762695,-9999.0,0.9930989146232605,7.654657565581147e-06,7.560939138784306e-06,7.362190444837324e-06,8.940242767333984,14,6,0,0,0,0
GOODS-S,5671,53.040848,-27.902037,6.269999980926514,6.269999980926514,6.265719413757324,-9999.0,0.8416674137115479,0.0009155349689535797,3.6551805351336952e-06,4.659840868725951e-08,10.865473747253418,20,9,0,0,0,1
GOODS-S,5713,53.035244,-27.901953,8.539999961853027,8.539999961853027,8.535651206970215,-9999.0,0.999998152256012,0.9999595880508423,0.9529215693473816,0.031683798879384995,14.071878433227539,20,9,0,0,0,0
GOODS-S,5779,53.032417,-27.901844,7.909999847412109,7.909999847412109,7.903239727020264,-9999.0,0.80857253074646,0.7103794813156128,0.4045160412788391,0.028855355456471443,8.128440856933594,20,9,0,0,0,1
GOODS-S,5864,53.09196,-27.901693,7.050000190734863,7.050000190734863,7.046500205993652,-9999.0,1.0,0.9860192537307739,6.457543944016209e-10,1.3384522656867404e-10,12.16887092590332,16,7,0,0,0,0
GOODS-S,5866,53.035736,-27.901667,9.569999694824219,9.569999694824219,9.570610046386719,-9999.0,0.9342673420906067,0.9327989220619202,0.9288033843040466,0.8639567494392395,11.335312843322754,20,9,0,0,0,1
GOODS-S,5869,53.097694,-27.90168,6.550000190734863,6.550000190734863,6.553025245666504,-9999.0,0.9999986290931702,3.827012307056066e-08,6.993165158064585e-09,3.8876798373436994e-13,10.335919380187988,16,7,0,0,0,0
GOODS-S,5924,53.034863,-27.90158,6.570000171661377,6.570000171661377,6.570839881896973,-9999.0,0.9999980330467224,6.364128785207868e-05,5.066780886409106e-06,1.1818577831945731e-06,20.930593490600586,20,9,0,0,0,0
GOODS-S,5929,53.03632,-27.901577,6.550000190734863,6.550000190734863,6.553319931030273,-9999.0,0.9559239745140076,0.28906089067459106,0.08351153135299683,0.0023760150652378798,11.2428560256958,20,9,0,0,0,1
GOODS-S,5936,53.119904,-27.90158,8.020000457763672,8.020000457763672,8.017168998718262,-9999.0,0.9999997019767761,0.9999179840087891,0.5178747177124023,0.00019065695232711732,16.8890380859375,14,6,0,0,0,0
GOODS-S,6124,53.09085,-27.902836,6.980000019073486,6.980000019073486,6.983963489532471,-9999.0,0.9999999403953552,0.3794538378715515,1.2407503200935844e-21,2.990596619697461e-23,587.3898315429688,16,4,0,0,0,1
GOODS-S,6137,53.075718,-27.901224,9.1899995803833,9.1899995803833,9.187491416931152,-9999.0,0.9165886044502258,0.9137263298034668,0.8647691011428833,0.3906625807285309,4.791781425476074,14,5,0,0,0,0
GOODS-S,6173,53.09626,-27.901142,8.40999984741211,8.40999984741211,8.409452438354492,-9999.0,1.0,1.0,0.978178083896637,0.01848159171640873,15.406973838806152,16,7,0,0,0,0
GOODS-S,6221,53.03972,-27.901041,6.570000171661377,6.570000171661377,6.566761493682861,-9999.0,0.997667133808136,2.6908314794127364e-06,4.262471708926796e-09,3.3734415261221784e-10,18.990171432495117,20,9,0,0,0,0
GOODS-S,6230,53.09046,-27.901037,7.510000228881836,7.510000228881836,7.513900279998779,-9999.0,0.99998939037323,0.9934524297714233,8.221285497711506e-06,1.6842170680320123e-06,17.549312591552734,16,7,0,0,0,0
GOODS-S,6245,53.031414,-27.90095,6.670000076293945,6.670000076293945,6.673320293426514,-9999.0,0.9999926686286926,0.024834100157022476,0.002638688776642084,2.727081664488651e-05,18.178943634033203,20,9,0,0,0,0
GOODS-S,6252,53.198265,-27.763222,7.130000114440918,7.130000114440918,7.1329474449157715,-9999.0,1.0000001192092896,0.9604923129081726,0.07617459446191788,8.981155019682774e-07,9.131022453308105,15,6,0,0,0,0
GOODS-S,6344,53.04194,-27.900852,20.28999900817871,20.28999900817871,20.288278579711914,-9999.0,0.9726389646530151,0.9651485085487366,0.9603669047355652,0.9584521055221558,30.465084075927734,20,9,0,0,0,1
GOODS-S,6347,53.108994,-27.90084,8.90999984741211,8.90999984741211,8.90636157989502,-9999.0,1.0000001192092896,1.0,1.000000238418579,0.037828557193279266,23.0682430267334,14,6,0,0,0,0
GOODS-S,6406,53.108917,-27.90077,6.599999904632568,6.599999904632568,6.6010003089904785,-9999.0,0.9622325301170349,0.018228653818368912,0.0020648641511797905,7.062554232106777e-06,7.958168983459473,14,6,0,0,0,1
GOODS-S,6429,53.042454,-27.900728,6.570000171661377,6.570000171661377,6.57080602645874,-9999.0,0.9894664287567139,0.0008677831501699984,0.0008634964469820261,0.0008305021328851581,13.336112022399902,20,9,0,0,0,1
GOODS-S,6471,53.084152,-27.900671,7.740000247955322,7.740000247955322,7.742137908935547,-9999.0,0.9874062538146973,0.9746443033218384,0.37298399209976196,0.003261042293161154,8.76807689666748,15,6,0,0,0,1
GOODS-S,6485,53.108906,-27.900646,6.659999847412109,6.659999847412109,6.6559624671936035,-9999.0,0.9988577365875244,4.601108685164945e-06,1.828275202342411e-07,9.034314274458666e-08,7.639250755310059,14,6,0,0,0,0
GOODS-S,6492,53.108414,-27.900648,7.03000020980835,7.03000020980835,7.023943901062012,-9999.0,0.9994545578956604,0.68015056848526,0.0561835803091526,0.0002015813224716112,4.334561347961426,14,6,0,0,0,0
GOODS-S,6510,53.040092,-27.900581,8.239999771118164,8.239999771118164,8.229598045349121,-9999.0,0.9928797483444214,0.9786354303359985,0.7841573357582092,0.0004681760328821838,28.133237838745117,20,9,0,0,0,1
GOODS-S,6546,53.096764,-27.900568,6.230000019073486,6.230000019073486,6.232639312744141,-9999.0,0.9999067187309265,9.512879159153856e-21,1.0981800061857447e-21,7.086131145587543e-23,16.23367691040039,16,7,0,0,0,1
GOODS-S,6555,53.108437,-27.90057,7.409999847412109,7.409999847412109,7.411476135253906,-9999.0,0.999999463558197,0.9994843602180481,7.739189413769054e-07,7.72494672673929e-07,10.848190307617188,14,6,0,0,0,0
GOODS-S,6562,53.084,-27.900509,7.200000286102295,7.200000286102295,7.195041656494141,-9999.0,0.9994994401931763,0.9393283128738403,0.07640597224235535,5.984425570204621e-06,8.747206687927246,15,6,0,0,0,0
GOODS-S,6578,53.040314,-27.900501,7.690000057220459,7.690000057220459,7.688546657562256,-9999.0,0.9391410946846008,0.8949988484382629,0.3080240488052368,0.022787947207689285,13.166051864624023,20,9,0,0,0,1
GOODS-S,6617,53.05136,-27.90041,8.680000305175781,8.680000305175781,8.66580581665039,-9999.0,0.8882410526275635,0.8392499685287476,0.6753977537155151,0.11249059438705444,3.8131959438323975,17,8,0,0,0,1
GOODS-S,6712,53.035133,-27.900234,7.5,7.5,7.50485372543335,-9999.0,0.9998571276664734,0.9968706369400024,0.00033848610473796725,5.683255221811123e-05,16.383913040161133,20,9,0,0,0,0
GOODS-S,6771,53.115948,-27.900152,6.680000305175781,6.680000305175781,6.680896282196045,-9999.0,0.9603342413902283,0.0004815611173398793,1.1662582437566016e-06,7.588939254787874e-09,3.327821731567383,14,6,0,0,0,0
GOODS-S,6852,53.114784,-27.900045,6.519999980926514,6.519999980926514,6.524568557739258,-9999.0,0.8540476560592651,0.09215947240591049,0.06203347072005272,0.012420943938195705,8.817901611328125,14,6,0,0,0,1
GOODS-S,6898,53.09185,-27.89997,6.670000076293945,6.670000076293945,6.668954849243164,-9999.0,0.8728188276290894,0.0025284988805651665,0.000738113303668797,2.6828749469132163e-05,7.699641227722168,16,7,0,0,0,1
GOODS-S,6939,53.033287,-27.899866,7.480000019073486,7.480000019073486,7.475821018218994,-9999.0,0.9014112949371338,0.7508045434951782,0.12325095385313034,0.010187512263655663,15.65188980102539,20,9,0,0,0,1
GOODS-S,6976,53.067635,-27.899824,7.309999942779541,7.309999942779541,7.30537748336792,-9999.0,0.8513268232345581,0.8179099559783936,0.22841686010360718,0.18411266803741455,5.045071125030518,14,5,0,0,0,0
GOODS-S,7024,53.130177,-27.899754,11.239999771118164,11.239999771118164,11.222452163696289,-9999.0,0.8075798749923706,0.8061445355415344,0.8053874969482422,0.798410177230835,5.204532146453857,13,5,0,0,0,1
GOODS-S,7091,53.095333,-27.899635,7.440000057220459,7.440000057220459,7.439083099365234,-9999.0,0.9999999403953552,0.9999942183494568,1.753143630267573e-09,3.077650845761601e-14,8.472128868103027,16,7,0,0,0,0
GOODS-S,7123,53.028145,-27.89958,6.230000019073486,6.230000019073486,6.224799156188965,-9999.0,0.9193667769432068,9.097243491851259e-06,7.067874321364798e-07,5.710967254657362e-09,21.5881290435791,20,9,0,0,0,1
GOODS-S,7153,53.0859,-27.899557,6.470000267028809,6.470000267028809,6.466654300689697,-9999.0,0.9799650311470032,4.440203701960854e-05,4.383199120638892e-05,4.1077513742493466e-05,10.272908210754395,15,6,0,0,0,0
GOODS-S,7173,53.077343,-27.899506,6.639999866485596,6.639999866485596,6.636012077331543,-9999.0,0.9281173348426819,0.028310874477028847,0.006244658026844263,0.0006689126021228731,5.419338703155518,14,5,0,0,0,0
GOODS-S,7220,53.088196,-27.899384,8.640000343322754,8.640000343322754,8.641109466552734,-9999.0,0.9998970627784729,0.9975513219833374,0.9582563042640686,0.03947264328598976,8.233540534973145,16,7,0,0,0,0
GOODS-S,7230,53.118866,-27.899372,6.599999904632568,6.599999904632568,6.599162578582764,-9999.0,0.8897382020950317,0.0009134233696386218,0.00019067211542278528,3.351496343384497e-05,16.295902252197266,14,6,0,0,0,1
GOODS-S,7326,53.030376,-27.899206,7.5,7.5,7.501361846923828,-9999.0,0.9942101240158081,0.985934317111969,0.017658527940511703,0.00449228473007679,12.701675415039062,20,9,0,0,0,1
GOODS-S,7390,53.12222,-27.89908,9.180000305175781,9.180000305175781,9.174373626708984,-9999.0,1.0,1.0000001192092896,1.0,0.9018709659576416,10.834287643432617,14,6,0,0,0,0
GOODS-S,7423,53.095543,-27.899065,8.449999809265137,8.449999809265137,8.446276664733887,-9999.0,1.0,0.9999998807907104,0.9592459201812744,0.012744935229420662,14.739540100097656,16,7,0,0,0,0
GOODS-S,7532,53.074158,-27.898888,6.930000305175781,6.930000305175781,6.928181171417236,-9999.0,0.9175488948822021,0.33073097467422485,0.01402991358190775,0.0010944856330752373,11.309473037719727,21,10,0,0,0,1
GOODS-S,7541,53.0333,-27.898779,6.539999961853027,6.539999961853027,6.539988040924072,-9999.0,1.0000001192092896,1.117130472430897e-15,4.884371021112192e-16,2.240994826956686e-25,50.57608413696289,20,9,0,0,0,0
GOODS-S,7646,53.096573,-27.898752,18.209999084472656,18.209999084472656,18.21445083618164,-9999.0,1.0,1.0,0.9999998807907104,0.9998948574066162,8.423103332519531,16,7,0,0,0,0
GOODS-S,7678,53.056572,-27.898642,6.539999961853027,6.539999961853027,6.539691925048828,-9999.0,0.9999979138374329,1.6958516813048163e-09,3.7863219504163936e-11,7.063583252380282e-14,14.514894485473633,16,7,0,0,0,0
GOODS-S,7699,53.033344,-27.898619,8.880000114440918,8.880000114440918,8.498559951782227,-9999.0,1.0000001192092896,1.0,0.9999477863311768,0.0065633757039904594,29.340591430664062,20,9,0,0,0,0
GOODS-S,7748,53.04195,-27.898594,6.590000152587891,6.590000152587891,6.593178749084473,-9999.0,0.9975698590278625,6.440905053750612e-06,5.576152872777129e-09,1.1801875032801945e-09,18.287546157836914,20,9,0,0,0,1
GOODS-S,7821,53.090343,-27.898502,6.200000286102295,6.200000286102295,6.1980462074279785,-9999.0,0.9771668910980225,5.758571433034376e-07,2.0204510065013892e-07,7.278566727109137e-08,2.6972544193267822,16,7,0,0,0,0
GOODS-S,7934,53.027554,-27.898277,7.809999942779541,7.809999942779541,7.804449081420898,-9999.0,0.913264274597168,0.7600374221801758,0.3555929660797119,0.04869662970304489,10.036446571350098,20,9,0,0,0,1
GOODS-S,8047,53.0437,-27.898115,8.829999923706055,8.829999923706055,8.827149391174316,-9999.0,0.981684684753418,0.9814724922180176,0.962145984172821,0.4009273052215576,16.063779830932617,20,9,0,0,0,1
GOODS-S,8094,53.054726,-27.898039,6.579999923706055,6.579999923706055,6.577291965484619,-9999.0,0.991091251373291,0.005022880155593157,0.0010443883948028088,0.0004470770654734224,9.911670684814453,20,9,0,0,0,0
GOODS-S,8162,53.09669,-27.897886,6.590000152587891,6.590000152587891,6.454699993133545,-9999.0,1.0,5.4078669624940546e-18,1.9544681709249638e-24,5.137825653429184e-27,4.091490268707275,16,7,0,0,0,0
GOODS-S,8180,53.1245,-27.897888,6.930000305175781,6.930000305175781,6.934573173522949,-9999.0,0.817757785320282,0.1234464943408966,0.0017012343741953373,2.5743638616404496e-05,4.0872955322265625,14,6,0,0,0,0
